label,radius_norm,radius_rank,log_volume,volume_rank,recent_speed_relcentroid,recent_radial_relcentroid,recent_tangential_relcentroid,recent_speed_abs,accel_mag_relcentroid,accel_radial_relcentroid,accel_tangential_relcentroid,recent_log_volume_change,old_speed_relcentroid,old_radial_relcentroid,old_tangential_relcentroid,old_log_volume_change_rate,future_radial_velocity,future_speed,knn3_mean_distance,knn3_max_distance,knn3_distance_sd,knn3_log_density,knn3_neighbor_logvol_mean,knn3_neighbor_logvol_sd,knn3_focal_minus_neighbor_logvol,knn3_shape_eigfrac1,knn3_shape_eigfrac2,knn5_mean_distance,knn5_max_distance,knn5_distance_sd,knn5_log_density,knn5_neighbor_logvol_mean,knn5_neighbor_logvol_sd,knn5_focal_minus_neighbor_logvol,knn5_shape_eigfrac1,knn5_shape_eigfrac2,knn10_mean_distance,knn10_max_distance,knn10_distance_sd,knn10_log_density,knn10_neighbor_logvol_mean,knn10_neighbor_logvol_sd,knn10_focal_minus_neighbor_logvol,knn10_shape_eigfrac1,knn10_shape_eigfrac2,neighbor_velocity_mean_speed,neighbor_velocity_speed_sd,neighbor_velocity_consensus_mag,focal_minus_neighbor_consensus_speed,focal_neighbor_velocity_alignment,neighbor_radial_velocity_mean,neighbor_radial_velocity_sd,sequence,organism
17,0.5633185107191917,0.3,2.302585092994046,0.5038461538461538,0.0010021216505299237,0.000762257587124436,0.0006505468263945735,0.002418496975429747,0.0025712643875641502,0.0025137184992851226,0.0005409434879055253,0.0,0.0008164218574763757,-0.0007945761072464349,0.0001875991981813289,0.0,0.002220778107745456,0.002549319652195428,0.08907508219891308,0.10433228887129348,0.012985422380081602,5.618961064533527,2.302585092994046,0.0,0.0,0.6243093023834881,0.3756906974931006,0.10253480594011388,0.124499751780602,0.019343725675119643,5.776341025988718,2.302585092994046,0.0,0.0,0.547248672033293,0.45275132787485906,0.13551753039646236,0.18439354342277434,0.037405897713784636,5.683951057862585,2.302585092994046,0.0,0.0,0.583120667661397,0.4168793322880066,0.0030472555574095977,0.001505054686848039,0.0008544413059219959,0.0012092484877148737,0.15885228029380927,0.0005342603457506231,0.0029194068710360226,01,Tribolium
18,0.49137889756933084,0.26153846153846155,2.302585092994046,0.5038461538461538,0.0031992033896003375,0.0031778454718645287,0.0003690534988052547,0.004836993950859494,0.003312859103854037,0.002770559457951999,0.0018163247870194635,0.0,0.0012425432758618484,5.665034836570652e-05,0.0012412511955359952,0.0,0.0018339749563336017,0.0018871854221592162,0.06608233453196628,0.07259520635528705,0.009182112052747457,6.344325063469556,2.302585092994046,0.0,0.0,0.5942723261089897,0.4057276736663511,0.0813630474290954,0.11801174883717176,0.021822377089408044,5.883380098474834,2.302585092994046,0.0,0.0,0.6313197888482864,0.3686802110107923,0.1091780524047355,0.16694637794835773,0.03373915062834797,5.882750309469165,2.302585092994046,0.0,0.0,0.6906857803606555,0.309314219562764,0.002800150939205289,0.0015966917354669947,0.0005208445042036668,0.002830778133238824,0.7480331218426436,0.00034435380294594193,0.0027023722530350315,01,Tribolium
19,0.5715201101749668,0.3230769230769231,2.302585092994046,0.5038461538461538,0.0010021216505299237,0.0008855644857595278,0.00046906646013361646,0.002418496975429747,0.0021156570499304074,0.0007752457920929095,0.0019685016420522674,0.0,0.001840214387711588,0.00011994147258723375,0.001836301455615156,0.0,0.002817018766650763,0.003080354655886548,0.06804973533417186,0.07371458172662497,0.004815537082409283,6.313721582269774,2.302585092994046,0.0,0.0,0.6313036615051683,0.36869633827996084,0.08135513444311575,0.11459184747295753,0.01870809307237283,5.942195144780993,2.302585092994046,0.0,0.0,0.6238716264959856,0.3761283733605145,0.11181588001626067,0.15866519869580997,0.03428401837503869,5.984503023712003,2.302585092994046,0.0,0.0,0.7693805619074884,0.23061943801940246,0.003131190538858083,0.0014053766041866385,0.0013549614887341712,0.001710135611605529,-0.031077153843920926,0.000486587667709707,0.0026509731093749354,01,Tribolium
21,0.7228697653260728,0.4076923076923077,2.302585092994046,0.5038461538461538,0.0018632897029761677,-0.0013229318122728818,0.0013121356398228818,0.0,0.0023046896565361327,-0.0022318529499609175,0.0005748276460778373,0.0,0.003967334940047863,0.0026726059605900257,0.002932051143132269,0.0,0.0025857731329788796,0.003319993380816054,0.08705639496598498,0.09749272989697541,0.011753005391300201,5.754567226398597,2.302585092994046,0.0,0.0,0.6296283971172374,0.37037160275317765,0.10383517901718038,0.14129073772762238,0.023781572311056546,5.523308996076701,2.302585092994046,0.0,0.0,0.5660206056282697,0.43397939428360355,0.14089806120422327,0.20849632244490593,0.042906652940434324,5.4382528450766685,2.302585092994046,0.0,0.0,0.6274158889632835,0.37258411099061933,0.0035252710085695504,0.0017050146005236399,0.0014744739151620779,0.0029122560068160406,-0.5160045927648242,-0.0004735499612262278,0.003156070045995485,01,Tribolium
22,0.8358129224924045,0.47692307692307695,2.302585092994046,0.5038461538461538,0.004422323990015296,0.004353433734525739,0.000777537260687926,0.005407923640438553,0.003312859103854037,0.0033024351387077027,0.0002625977848672924,0.0,0.00205210038428526,0.0006415717505466547,0.001949231047383612,0.0,0.0019030392163696195,0.0021631694561754216,0.09140670441072392,0.0984776806907534,0.008099904480813784,5.734462985469288,2.302585092994046,0.0,0.0,0.6546715406051649,0.3453284592760814,0.10732174366101103,0.1344823505205925,0.020582086553230818,5.622082535270895,2.302585092994046,0.0,0.0,0.704573344652238,0.29542665526402107,0.15083307892514328,0.23057042511922465,0.05084170127657822,5.236982955455766,2.302585092994046,0.0,0.0,0.8241066498768747,0.175893350083655,0.003263506133788325,0.0021663973431695874,0.0006978291900978836,0.004498664420221118,-0.031442778873343735,6.313862498932582e-06,0.0033572835456580274,01,Tribolium
23,0.4805841714392825,0.23846153846153847,2.302585092994046,0.5038461538461538,0.001838601614856239,0.000920002961557668,0.0015918701105545924,0.003420271223211058,0.0037344371597134132,0.0028940925248790083,0.0023601375716868355,0.0,0.001073322990454713,-0.0006676319201823576,0.0008404105312240358,0.0,0.0015763399142547433,0.001620372919541735,0.08431673342607737,0.09794166272361854,0.009639205049327403,5.7453788003451525,2.302585092994046,0.0,0.0,0.6334769599508602,0.3665230399102937,0.09958534907010887,0.1258548274616471,0.02024791289847107,5.754690310938202,2.302585092994046,0.0,0.0,0.5126184515950769,0.4873815483080916,0.13128957793877455,0.18059550274031738,0.03627526186057018,5.725576173122326,2.302585092994046,0.0,0.0,0.5898528428777292,0.41014715706837074,0.0026798057391632982,0.001514920720743456,2.751081835628307e-05,0.0018418724222091071,-0.11151597817834459,2.4143143845905147e-05,0.00279069064382599,01,Tribolium
24,0.40727194099568376,0.19230769230769232,2.302585092994046,0.5038461538461538,0.004199726714001624,-0.004179889439779882,0.00040771159355051977,0.002418496975429747,0.003556151678716387,-0.0020747230271402238,0.0028882069044117117,0.0,0.0007253727224546256,0.0006946669721024385,0.00020881423407245297,0.0,0.0020661808695046774,0.002120690745214001,0.07136362152096597,0.07788161106518576,0.00461744221851904,6.2037431128732505,2.302585092994046,0.0,0.0,0.6635599592772612,0.3364400405272004,0.0779790793026666,0.09029775137015865,0.008985222656560205,6.418723353590389,2.302585092994046,0.0,0.0,0.5709371207520766,0.4290628790856244,0.10160328410231667,0.13979247254041985,0.026023584973330773,6.237777683185418,2.302585092994046,0.0,0.0,0.6992979705427652,0.30070202936632945,0.0025273412256813913,0.001378689911080853,0.0006711248251455538,0.00475159263971866,-0.7964262075713068,0.0005848188828849593,0.00242631006996766,01,Tribolium
25,0.2723112433243904,0.07692307692307693,2.302585092994046,0.5038461538461538,0.004177908476040229,0.002804342073530317,0.0030968669278476388,0.005407923640438553,0.0037344371597134132,0.003618002282299395,0.000925246121377849,0.0,0.001206721541237772,-0.00047737305184350715,0.0011082832884515043,0.0,0.002001609258489569,0.0025998061305860113,0.06913110908310216,0.07178496662507729,0.0018778820587855153,6.3667726951374055,2.302585092994046,0.0,0.0,0.6587495713327384,0.3412504284581719,0.07052474932865603,0.07275617153374252,0.0022443623621944226,6.850721001144663,2.302585092994046,0.0,0.0,0.5771313977508865,0.42286860204826093,0.10267693604681391,0.17381238206221397,0.035993002021032484,5.802142744006507,2.302585092994046,0.0,0.0,0.7742518298035274,0.22574817011199919,0.002546938210110474,0.0009224218435984928,0.0015381800370990316,0.0029122560068160406,0.8822766551712242,0.001134686247102784,0.0012676200727478313,01,Tribolium
26,0.38210435352222893,0.16923076923076924,2.302585092994046,0.5038461538461538,0.001838601614856239,0.0012973959273518438,0.0013027738506136892,0.003420271223211058,0.0037344371597134132,0.003402475592713725,0.0015392143258285277,0.0,0.00036643421773954103,-0.00035379412358475977,9.541359466701323e-05,0.0,0.0026552842613373085,0.002759866657574207,0.0707732922676562,0.0738335082600831,0.003412082780846482,6.3104975063986135,2.302585092994046,0.0,0.0,0.8221118103537769,0.17788818944703974,0.0826185811115094,0.1233433457469171,0.02069439850894178,5.795004679519119,2.302585092994046,0.0,0.0,0.7486157695125663,0.2513842303495803,0.11451136773847748,0.16452891121658103,0.036120095924603385,5.911923037242838,2.302585092994046,0.0,0.0,0.6168260017681174,0.3831739981625225,0.002712128946100482,0.0011026845608651528,0.0012460351186267121,0.0010815847280877106,0.8213216965625942,0.0001443316605288112,0.0020114065048060527,01,Tribolium
27,0.3214945370521866,0.12307692307692308,2.302585092994046,0.5038461538461538,0.0018632897029761677,-0.0017169388537583241,0.0007238573683206292,0.0,0.004712650443702316,-0.004703654117293662,0.0002910535163745985,0.0,0.00029577189685478186,0.00019424240971367863,0.000223049100508608,0.0,0.0030617602332700567,0.0031013812116254475,0.07849966884509224,0.09029775137015865,0.008767636666620972,5.907897729824532,2.302585092994046,0.0,0.0,0.6419844015491856,0.3580155982905341,0.09568256465747896,0.12381665272671034,0.022163666026627993,5.7873447416448665,2.302585092994046,0.0,0.0,0.5761784107092485,0.4238215891870857,0.12300211501221417,0.16799416884905763,0.032282313218668826,5.870237111784827,2.302585092994046,0.0,0.0,0.5206007354785043,0.4793992644596593,0.002887411089422437,0.001528543129984509,0.0010112004382286568,0.0022297440384802937,-0.12668345436139933,9.349730046237384e-06,0.0025831556220236255,01,Tribolium
28,0.5045766151315758,0.27692307692307694,2.302585092994046,0.5038461538461538,0.0018632897029761677,-0.0014836551267034192,0.0011272160317453244,0.0,0.007127749240569305,-0.0069696030369926455,0.0014931318572648535,0.0,0.0022032975344699977,-0.0003645430107192417,0.002172930836160535,0.0,0.0020003532287665607,0.002102222839892925,0.07477954443144459,0.0780691423048164,0.002373787505535425,6.198933098790257,2.302585092994046,0.0,0.0,0.7581006325002367,0.24189936732111564,0.08462324965165685,0.10433228887129348,0.012589834084098453,6.129786688299384,2.302585092994046,0.0,0.0,0.6187696137471842,0.38123038611619614,0.1113863684806351,0.16717395661148307,0.03379343332722163,5.88002579767181,2.302585092994046,0.0,0.0,0.7472385505934216,0.2527614493327717,0.0031950694382833723,0.001582142088827854,0.0011928227017368176,0.0030303680244576974,-0.9647497342220285,0.0005534615870383166,0.0028734777601996594,01,Tribolium
29,0.4432838881847476,0.23076923076923078,2.302585092994046,0.5038461538461538,0.0010021216505299237,0.0007425981650416927,0.0006729010088694544,0.002418496975429747,0.0027289174063683287,-3.622661854693376e-05,0.0027286769400001716,0.0,0.00036643421773954103,-0.00027567257645217714,0.00024140974819300055,0.0,0.0016394067794274225,0.0016833233142906445,0.0680665471148612,0.08265458886444353,0.012069897660436852,6.0847821577330965,2.302585092994046,0.0,0.0,0.7157933459587713,0.2842066538319682,0.07911183478575073,0.09794166272361854,0.016506165439189747,6.25620442411101,2.302585092994046,0.0,0.0,0.6834100212424736,0.31658997860441357,0.1027773897688294,0.1447263832471575,0.027708088676153167,6.168405755547171,2.302585092994046,0.0,0.0,0.6624791629585363,0.3375208369532098,0.002765922544407923,0.0014397139089423446,0.00026840843503393665,0.0012092484877148735,-0.7175143551560743,-0.00023622148190802363,0.0027953589301092335,01,Tribolium
30,0.5405303657170378,0.2923076923076923,2.302585092994046,0.5038461538461538,0.0035512125286613645,0.002148808959700451,0.0028273186022152704,0.005407923640438553,0.0027289174063683287,-0.0009927002198280306,0.0025419552482947895,0.0,0.002373279165813251,0.0008004287281360957,0.0022342264545156722,0.0,0.002566962271497873,0.0027457012946278383,0.07991972693020215,0.09444532609265702,0.010819757900387134,5.8180806321140235,2.302585092994046,0.0,0.0,0.8006289866661037,0.1993710131801501,0.09825524163870691,0.13037470945008162,0.024146441794357765,5.684123100844441,2.302585092994046,0.0,0.0,0.646014173193637,0.35398582670867945,0.12985356607000273,0.18371027834157666,0.03882314606037,5.691375766061571,2.302585092994046,0.0,0.0,0.5852654132719752,0.41473458667358576,0.0028762814510449384,0.0015315862177749898,0.0010130064318830503,0.002604800959649103,0.9523964888749303,0.00036026322031561443,0.002598330396312018,01,Tribolium
32,1.0394529932881744,0.5923076923076923,2.302585092994046,0.5038461538461538,0.0035512125286613645,0.0006347098122160548,0.0034940311787386934,0.005407923640438553,0.005669506753611146,0.0010012534020639023,0.005580394112793276,0.0,0.0007646285782541548,0.00036821660515070064,0.0006701293862936195,0.0,0.0006362195985012533,0.0016833233142906445,0.0645904942118845,0.07727845301367152,0.009797015411678423,6.219292502935533,2.302585092994046,0.0,0.0,0.7950660420687203,0.20493395769697303,0.07580932284001848,0.100593194515741,0.016483291288010727,6.202779257442852,2.302585092994046,0.0,0.0,0.5951885493188607,0.4048114505149918,0.10936779623945189,0.17955609553099983,0.0408092852475891,5.737120312868836,2.302585092994046,0.0,0.0,0.7163558640026505,0.28364413592396415,0.0037685530629205993,0.0016721136177889756,0.0007876539864608271,0.004326338912350842,-0.9805953996766307,-0.00033143735147516084,0.0030896363684140386,01,Tribolium
33,1.0018950045767827,0.5692307692307692,2.302585092994046,0.5038461538461538,0.001838601614856239,-0.0007756601903324743,0.0016669754549138867,0.003420271223211058,0.0037344371597134132,-0.0002719172972605086,0.0037245243835017277,0.0,0.00137015111091404,0.001334605674000528,0.00031006735020729646,0.0,-0.00014596059316971554,0.0008061656584765824,0.08452348195675824,0.11117196886537568,0.019486118819346216,5.491966303570677,2.302585092994046,0.0,0.0,0.7801034383624654,0.21989656150462525,0.10071811252440524,0.1315137649556938,0.02526150558714591,5.666725425123208,2.302585092994046,0.0,0.0,0.7727130603865733,0.22728693952068196,0.13002197481096905,0.18628707461986208,0.03663071802296141,5.663517859305888,2.302585092994046,0.0,0.0,0.7302394499020328,0.2697605500431653,0.0032624053597563743,0.0017479684949187014,0.0010869910227076416,0.002922281014111706,-0.9951549826116358,0.00039680993568568174,0.002809040675743937,01,Tribolium
35,1.1614293891121243,0.6846153846153846,2.302585092994046,0.5038461538461538,0.005165808141979168,-0.0018829425419838004,0.004810415901283989,0.006840542446422116,0.0025712643875641502,0.0010720807373947954,0.0023371015046982184,0.0,0.0027532187520060776,0.001848418976334245,0.0020404805277986276,0.0,5.322302077970778e-05,0.00022801808154740386,0.07416258487035632,0.09391743422392658,0.01681512748930338,5.829290772586368,2.302585092994046,0.0,0.0,0.5406659103132876,0.45933408951378685,0.09059477111138822,0.11899889902185751,0.02408976512562601,5.866719988024824,2.302585092994046,0.0,0.0,0.6498121433894132,0.35018785649679174,0.11819167401682247,0.17669930174290227,0.03494992897598052,5.769196795596849,2.302585092994046,0.0,0.0,0.7500237401799369,0.24997625975423368,0.003904383683261055,0.0012822141201259472,0.0032060522118614217,0.007788161106518572,-0.7152313295251176,-0.0010804432280432424,0.0017604994692154176,01,Tribolium
36,1.1381307731003196,0.6615384615384615,2.302585092994046,0.5038461538461538,0.0018632897029761677,-0.0004889286129708317,0.0017979981447808653,0.0,0.0003352161417463465,-0.0001599179121474628,0.0002946118175866389,0.0,0.001206721541237772,0.0010589686460801607,0.0005785864539603527,0.0,0.00011316343753047278,0.0009401426347706474,0.08185415084255247,0.100593194515741,0.0181273186123508,5.691953633676995,2.302585092994046,0.0,0.0,0.7250698368048135,0.2749301630529127,0.09735672397588922,0.1299703064820203,0.024345353418648397,5.690336444961585,2.302585092994046,0.0,0.0,0.6288761286569718,0.37112387124373336,0.1304435995132333,0.19991770564052772,0.04043507976599544,5.522284030787547,2.302585092994046,0.0,0.0,0.5822249795766,0.41777502036978215,0.0038529362805864733,0.0013905020211520504,0.0010502151356036851,0.001744002970893305,0.3917648339072772,-0.0009631039668625312,0.002689091408516869,01,Tribolium
37,1.17669595990974,0.6923076923076923,2.302585092994046,0.5038461538461538,0.004473691156974297,-0.003722810950625677,0.002480844854861257,0.003420271223211058,0.0003352161417463465,-0.00017957022368781183,0.00028306253099273995,0.0,0.0017321508507662621,0.00028481238072845203,0.0017085749844809495,0.0,-0.0009388399982548542,0.0009401426347706475,0.08163339653549655,0.10444435366071106,0.021498272503702204,5.616813989098057,2.302585092994046,0.0,0.0,0.8257590990966501,0.1742409007630223,0.0955824340084592,0.12856762677509517,0.025047198098676695,5.712038381728531,2.302585092994046,0.0,0.0,0.5401792058807073,0.459820794016869,0.13064944995812186,0.19148937581704328,0.0408747013185409,5.608430994292106,2.302585092994046,0.0,0.0,0.712716181326123,0.2872838186205152,0.003809488827042863,0.001268219962173257,0.0017373949253564646,0.0028204279043119417,0.969926510943035,-0.0009563182945852178,0.0014862577280555763,01,Tribolium
