sequence,frame,label,x_um,y_um,z_um,voxel_count
02,24,527,397.06800000000004,78.358,223.29999999999998,75
02,24,530,285.012,82.012,58.87,75
02,24,533,362.964,71.86200000000001,97.44,75
02,24,536,267.55400000000003,120.176,42.629999999999995,75
02,24,541,241.16400000000002,105.96600000000001,44.66,75
02,24,546,360.528,65.366,202.99999999999997,75
02,24,551,299.22200000000004,87.29,66.99,75
02,24,554,313.432,72.268,77.13999999999999,75
02,24,559,262.276,90.944,56.839999999999996,75
02,24,564,353.62600000000003,92.974,217.20999999999998,75
02,24,567,408.84200000000004,85.26,223.29999999999998,75
02,24,572,313.838,81.2,196.90999999999997,75
02,24,577,304.094,106.778,211.11999999999998,75
02,24,580,254.562,102.718,182.7,75
02,24,583,280.546,107.99600000000001,42.629999999999995,75
02,24,586,325.612,79.57600000000001,79.16999999999999,75
02,24,591,292.726,111.24400000000001,207.05999999999997,75
02,24,596,297.598,83.23,196.90999999999997,75
02,24,599,385.29400000000004,88.50800000000001,215.17999999999998,75
02,24,602,244.818,107.99600000000001,192.85,75
02,24,607,276.892,114.08600000000001,211.11999999999998,75
02,24,608,320.334,97.846,77.13999999999999,75
02,24,611,270.396,125.048,213.14999999999998,75
02,24,614,262.276,113.68,205.02999999999997,75
02,24,619,278.922,122.61200000000001,50.74999999999999,75
02,24,620,431.98400000000004,106.37200000000001,219.23999999999998,75
02,24,621,199.752,109.21400000000001,36.54,75
02,24,626,387.324,57.652,125.85999999999999,75
02,24,631,457.562,70.238,202.99999999999997,75
02,24,636,463.24600000000004,79.17,148.19,75
02,24,641,219.64600000000002,93.38000000000001,46.69,75
02,24,646,458.78000000000003,77.546,184.73,75
02,24,651,172.95600000000002,104.748,66.99,75
02,24,654,184.324,94.19200000000001,42.629999999999995,75
02,24,659,277.704,97.44000000000001,58.87,75
02,24,662,304.906,75.11,75.11,75
02,24,665,337.386,81.60600000000001,79.16999999999999,75
02,24,670,344.694,77.546,85.25999999999999,75
02,24,675,356.062,82.418,91.35,75
02,24,680,190.41400000000002,108.808,30.449999999999996,75
02,24,685,173.36200000000002,116.92800000000001,79.16999999999999,75
02,24,695,269.178,106.37200000000001,38.56999999999999,75
02,24,700,285.012,151.032,48.72,75
02,24,701,384.076,120.98800000000001,229.39,75
02,24,702,182.70000000000002,171.738,32.48,75
02,24,707,248.06600000000003,166.46,48.72,75
02,24,712,291.91400000000004,159.964,58.87,75
02,24,713,403.158,67.396,215.17999999999998,75
02,24,716,289.072,95.816,205.02999999999997,75
02,24,719,323.988,99.47000000000001,211.11999999999998,75
02,24,720,416.96200000000005,115.71000000000001,223.29999999999998,75
02,24,726,263.088,104.748,194.88,75
02,24,727,266.336,98.658,200.96999999999997,75
02,24,732,308.56,93.786,209.08999999999997,75
02,24,737,328.048,73.486,202.99999999999997,75
02,24,742,370.27200000000005,84.854,219.23999999999998,75
02,24,743,423.458,77.546,215.17999999999998,75
02,24,744,373.11400000000003,64.14800000000001,202.99999999999997,75
02,24,749,351.596,73.89200000000001,196.90999999999997,75
02,24,754,345.1,74.70400000000001,200.96999999999997,75
02,24,759,437.26200000000006,59.276,186.76,75
02,24,764,434.014,63.742000000000004,211.11999999999998,75
02,24,769,305.718,82.82400000000001,207.05999999999997,75
02,24,774,305.718,101.09400000000001,48.72,75
02,24,779,161.58800000000002,116.522,56.839999999999996,75
02,24,784,406.406,66.17800000000001,125.85999999999999,75
02,24,793,397.47400000000005,65.772,198.93999999999997,75
02,24,798,288.666,91.756,69.02,75
02,24,803,356.874,81.2,207.05999999999997,75
02,25,1,360.528,124.64200000000001,73.08,75
02,25,2,348.348,131.544,75.11,75
02,25,7,457.156,114.89800000000001,148.19,75
02,25,10,414.526,110.83800000000001,105.55999999999999,75
02,25,13,364.994,127.48400000000001,95.41,75
02,25,18,389.76000000000005,120.98800000000001,93.38,75
02,25,23,205.03,150.626,34.51,75
02,25,28,470.55400000000003,98.658,152.24999999999997,75
02,25,33,330.48400000000004,151.84400000000002,73.08,75
02,25,36,228.17200000000003,155.092,40.599999999999994,75
02,25,37,336.98,129.514,71.05,75
02,25,40,423.86400000000003,113.68,111.64999999999999,75
02,25,45,326.42400000000004,141.69400000000002,54.809999999999995,75
02,25,46,476.644,97.846,176.60999999999999,75
02,25,49,355.656,142.506,75.11,75
02,25,52,376.76800000000003,126.266,85.25999999999999,75
02,25,57,237.51000000000002,151.43800000000002,40.599999999999994,75
02,25,58,380.422,148.19,99.46999999999998,75
02,25,63,400.31600000000003,134.792,93.38,75
02,25,68,408.84200000000004,140.07000000000002,115.71,75
02,25,71,248.472,149.40800000000002,46.69,75
02,25,76,448.63000000000005,114.89800000000001,129.92,75
02,25,77,406.812,128.702,109.61999999999999,75
02,25,82,371.49,148.19,91.35,75
02,25,87,433.20200000000006,133.574,129.92,75
02,25,90,239.13400000000001,182.70000000000002,54.809999999999995,75
02,25,95,463.24600000000004,105.15400000000001,138.04,75
02,25,100,439.29200000000003,112.86800000000001,117.74,75
02,25,105,477.05,89.32000000000001,192.85,75
02,25,110,474.208,101.5,182.7,75
02,25,111,465.276,95.004,209.08999999999997,75
02,25,114,179.452,150.22,34.51,75
02,25,117,450.66,105.15400000000001,221.26999999999998,75
02,25,120,472.58400000000006,105.96600000000001,194.88,75
02,25,123,290.29,144.13000000000002,48.72,75
02,25,128,257.404,152.656,44.66,75
02,25,133,300.846,143.72400000000002,54.809999999999995,75
02,25,138,270.802,151.43800000000002,50.74999999999999,75
02,25,141,342.25800000000004,124.64200000000001,221.26999999999998,75
02,25,142,168.49,152.25,40.599999999999994,75
02,25,147,309.778,138.852,62.92999999999999,75
02,25,152,391.79,121.80000000000001,219.23999999999998,75
02,25,157,190.41400000000002,156.31,34.51,75
02,25,158,301.658,165.64800000000002,64.96,75
02,25,161,398.692,108.402,229.39,75
02,25,166,315.46200000000005,153.062,58.87,75
02,25,171,335.762,131.544,213.14999999999998,75
02,25,172,353.62600000000003,148.19,209.08999999999997,75
02,25,175,157.122,149.40800000000002,34.51,75
02,25,180,365.40000000000003,144.942,211.11999999999998,75
02,25,185,319.928,134.386,213.14999999999998,75
02,25,188,282.982,139.66400000000002,215.17999999999998,75
02,25,189,205.436,171.738,38.56999999999999,75
02,25,194,309.778,165.24200000000002,73.08,75
02,25,201,306.93600000000004,133.168,213.14999999999998,75
02,25,206,272.832,153.87400000000002,207.05999999999997,75
02,25,211,182.294,165.24200000000002,71.05,75
02,25,218,416.96200000000005,129.514,215.17999999999998,75
02,25,221,283.38800000000003,159.15200000000002,209.08999999999997,75
02,25,224,272.832,140.882,205.02999999999997,75
02,25,227,321.552,172.144,81.19999999999999,75
02,25,232,465.276,136.416,156.30999999999997,75
02,25,235,443.75800000000004,134.386,146.16,75
02,25,240,302.47,157.122,202.99999999999997,75
02,25,243,390.978,147.78400000000002,109.61999999999999,75
02,25,248,350.78400000000005,160.776,85.25999999999999,75
02,25,253,358.904,157.122,93.38,75
02,25,258,190.008,187.16600000000003,48.72,75
02,25,261,415.744,142.10000000000002,129.92,75
02,25,266,461.216,126.266,156.30999999999997,75
02,25,271,343.476,166.054,85.25999999999999,75
02,25,274,409.24800000000005,131.95000000000002,219.23999999999998,75
02,25,275,281.358,158.746,188.79,75
02,25,278,248.472,181.888,64.96,75
02,25,283,225.73600000000002,183.512,54.809999999999995,75
02,25,288,397.06800000000004,149.40800000000002,117.74,75
02,25,293,215.18,184.73000000000002,50.74999999999999,75
02,25,294,449.848,125.048,217.20999999999998,75
02,25,297,469.742,114.89800000000001,184.73,75
02,25,300,384.88800000000003,140.07000000000002,213.14999999999998,75
02,25,303,464.46400000000006,127.078,172.54999999999998,75
02,25,306,257.404,180.67000000000002,58.87,75
02,25,309,272.832,176.204,60.89999999999999,75
02,25,316,295.56800000000004,179.452,66.99,75
02,25,321,290.696,162.4,192.85,75
02,25,322,328.86,158.746,205.02999999999997,75
02,25,327,339.822,155.904,202.99999999999997,75
02,25,330,396.66200000000003,139.258,211.11999999999998,75
02,25,333,159.15200000000002,128.702,40.599999999999994,75
02,25,338,397.06800000000004,99.876,89.32,75
02,25,339,417.774,90.944,107.58999999999999,75
02,25,344,437.26200000000006,81.2,123.82999999999998,75
02,25,345,427.92400000000004,88.102,113.67999999999999,75
02,25,350,403.158,96.22200000000001,107.58999999999999,75
02,25,355,440.51000000000005,68.208,138.04,75
02,25,360,432.39000000000004,60.900000000000006,174.57999999999998,75
02,25,365,370.27200000000005,98.658,91.35,75
02,25,370,177.42200000000003,129.514,34.51,75
02,25,375,248.472,92.974,50.74999999999999,75
02,25,380,200.97000000000003,126.67200000000001,28.419999999999998,75
02,25,385,213.96200000000002,127.078,34.51,75
02,25,390,341.446,104.34200000000001,73.08,75
02,25,395,190.41400000000002,127.89000000000001,42.629999999999995,75
02,25,396,385.29400000000004,100.28200000000001,93.38,75
02,25,401,225.33,123.83000000000001,38.56999999999999,75
02,25,406,209.90200000000002,94.59800000000001,44.66,75
02,25,411,297.192,121.80000000000001,44.66,75
02,25,416,237.51000000000002,128.29600000000002,38.56999999999999,75
02,25,417,245.22400000000002,127.48400000000001,38.56999999999999,75
02,25,422,237.104,87.29,50.74999999999999,75
02,25,425,175.39200000000002,95.816,50.74999999999999,75
02,25,430,362.964,95.41000000000001,219.23999999999998,75
02,25,435,337.79200000000003,96.628,213.14999999999998,75
02,25,440,319.11600000000004,119.77000000000001,50.74999999999999,75
02,25,441,358.904,110.83800000000001,71.05,75
02,25,442,367.024,102.31200000000001,75.11,75
02,25,445,228.17200000000003,106.778,38.56999999999999,75
02,25,450,313.838,99.06400000000001,221.26999999999998,75
02,25,455,371.084,69.02000000000001,107.58999999999999,75
02,25,460,308.154,114.492,54.809999999999995,75
02,25,465,419.398,64.14800000000001,136.01,75
02,25,470,453.502,82.418,136.01,75
02,25,475,448.22400000000005,58.870000000000005,184.73,75
02,25,480,334.95000000000005,111.24400000000001,64.96,75
02,25,485,384.076,80.79400000000001,97.44,75
02,25,490,361.74600000000004,97.034,83.22999999999999,75
02,25,495,443.75800000000004,73.486,211.11999999999998,75
02,25,498,375.144,64.96000000000001,115.71,75
02,25,503,256.18600000000004,121.80000000000001,44.66,75
02,25,508,399.91,81.2,105.55999999999999,75
02,25,511,418.18,49.126000000000005,146.16,75
02,25,516,456.75000000000006,71.456,164.42999999999998,75
02,25,521,466.90000000000003,72.674,176.60999999999999,75
02,25,522,422.24,58.464000000000006,196.90999999999997,75
02,25,527,396.25600000000003,77.952,223.29999999999998,75
02,25,530,285.418,82.012,58.87,75
02,25,533,364.182,72.674,97.44,75
02,25,536,267.96000000000004,120.58200000000001,44.66,75
02,25,541,241.97600000000003,106.778,44.66,75
02,25,546,360.528,65.772,202.99999999999997,75
02,25,551,300.03400000000005,86.884,66.99,75
02,25,554,314.65000000000003,73.08,79.16999999999999,75
02,25,559,263.088,90.944,56.839999999999996,75
02,25,564,352.814,92.974,217.20999999999998,75
02,25,567,407.624,85.26,223.29999999999998,75
02,25,572,313.432,81.2,196.90999999999997,75
02,25,577,303.28200000000004,106.778,211.11999999999998,75
02,25,580,253.34400000000002,102.31200000000001,182.7,75
02,25,583,281.358,108.402,42.629999999999995,75
02,25,586,326.42400000000004,79.982,81.19999999999999,75
02,25,591,291.50800000000004,111.65,207.05999999999997,75
02,25,596,297.192,83.23,194.88,75
02,25,599,385.29400000000004,88.914,215.17999999999998,75
02,25,602,244.00600000000003,108.402,190.82,75
02,25,607,275.67400000000004,114.08600000000001,211.11999999999998,75
02,25,608,320.74,98.25200000000001,77.13999999999999,75
02,25,611,269.178,124.64200000000001,213.14999999999998,75
02,25,614,260.65200000000004,113.274,205.02999999999997,75
02,25,619,279.32800000000003,123.01800000000001,50.74999999999999,75
02,25,620,430.36,106.778,219.23999999999998,75
02,25,621,200.97000000000003,108.808,36.54,75
02,25,626,388.94800000000004,58.464000000000006,125.85999999999999,75
02,25,631,455.93800000000005,71.05000000000001,205.02999999999997,75
02,25,636,463.24600000000004,79.17,148.19,75
02,25,641,220.45800000000003,93.38000000000001,46.69,75
02,25,646,459.59200000000004,77.546,184.73,75
02,25,651,172.95600000000002,104.34200000000001,64.96,75
02,25,654,184.324,94.59800000000001,42.629999999999995,75
02,25,659,278.922,97.44000000000001,58.87,75
02,25,662,306.124,74.70400000000001,75.11,75
02,25,665,337.79200000000003,81.2,79.16999999999999,75
02,25,670,345.50600000000003,77.546,85.25999999999999,75
02,25,675,356.874,82.418,91.35,75
02,25,680,191.226,108.808,30.449999999999996,75
02,25,685,173.768,116.522,77.13999999999999,75
02,25,695,269.99,106.778,38.56999999999999,75
02,25,700,285.418,150.626,48.72,75
02,25,701,382.858,120.98800000000001,229.39,75
02,25,702,184.324,171.738,32.48,75
02,25,707,248.472,166.054,48.72,75
02,25,712,292.32,160.37,58.87,75
02,25,713,401.94000000000005,67.802,215.17999999999998,75
02,25,716,288.26000000000005,96.22200000000001,205.02999999999997,75
02,25,719,323.582,99.876,211.11999999999998,75
02,25,720,416.15000000000003,115.71000000000001,223.29999999999998,75
02,25,726,259.028,104.34200000000001,194.88,75
02,25,727,265.93,98.25200000000001,200.96999999999997,75
02,25,732,308.154,93.38000000000001,209.08999999999997,75
02,25,737,328.048,73.486,202.99999999999997,75
02,25,742,369.46000000000004,85.26,219.23999999999998,75
02,25,743,422.646,77.952,215.17999999999998,75
02,25,744,372.708,63.336000000000006,202.99999999999997,75
02,25,749,352.002,74.298,196.90999999999997,75
02,25,754,345.1,75.11,200.96999999999997,75
02,25,759,437.668,60.088,188.79,75
02,25,764,433.608,64.14800000000001,211.11999999999998,75
02,25,769,305.312,83.23,207.05999999999997,75
02,25,774,306.124,101.5,48.72,75
02,25,779,162.4,116.92800000000001,56.839999999999996,75
02,25,784,407.624,65.366,125.85999999999999,75
02,25,793,396.66200000000003,65.772,198.93999999999997,75
02,25,798,289.884,91.756,69.02,75
02,25,803,356.874,82.012,207.05999999999997,75
02,40,1,366.61800000000005,125.45400000000001,83.22999999999999,75
02,40,2,358.09200000000004,130.732,81.19999999999999,75
02,40,7,468.52400000000006,108.402,160.36999999999998,75
02,40,10,425.08200000000005,105.15400000000001,111.64999999999999,75
02,40,13,375.144,124.64200000000001,97.44,75
02,40,18,400.72200000000004,119.364,95.41,75
02,40,23,216.39800000000002,152.656,38.56999999999999,75
02,40,28,474.208,92.56800000000001,172.54999999999998,75
02,40,33,342.25800000000004,146.16,75.11,75
02,40,36,237.51000000000002,152.25,46.69,75
02,40,37,346.72400000000005,130.732,79.16999999999999,75
02,40,40,434.014,107.59,121.79999999999998,75
02,40,45,333.326,137.63400000000001,64.96,75
02,40,46,470.148,95.41000000000001,194.88,75
02,40,49,366.61800000000005,142.506,81.19999999999999,75
02,40,52,387.73,120.98800000000001,91.35,75
02,40,57,247.25400000000002,149.002,46.69,75
02,40,58,390.572,146.566,99.46999999999998,75
02,40,63,405.59400000000005,129.514,101.49999999999999,75
02,40,68,418.586,135.604,123.82999999999998,75
02,40,71,257.404,150.22,50.74999999999999,75
02,40,76,457.968,104.34200000000001,142.1,75
02,40,77,415.744,120.98800000000001,121.79999999999998,75
02,40,82,379.204,144.536,97.44,75
02,40,87,445.382,127.078,140.07,75
02,40,90,248.87800000000001,181.07600000000002,56.839999999999996,75
02,40,95,472.58400000000006,95.816,154.27999999999997,75
02,40,100,446.194,103.53,129.92,75
02,40,105,465.276,92.56800000000001,215.17999999999998,75
02,40,110,467.30600000000004,102.718,200.96999999999997,75
02,40,111,448.22400000000005,98.25200000000001,221.26999999999998,75
02,40,114,193.662,149.81400000000002,36.54,75
02,40,117,431.172,106.778,227.35999999999999,75
02,40,120,460.40400000000005,105.56,213.14999999999998,75
02,40,123,299.62800000000004,142.10000000000002,52.779999999999994,75
02,40,128,269.99,149.40800000000002,50.74999999999999,75
02,40,133,310.59000000000003,140.476,56.839999999999996,75
02,40,138,282.17,147.37800000000001,54.809999999999995,75
02,40,141,328.86,128.702,213.14999999999998,75
02,40,142,181.888,150.22,40.599999999999994,75
02,40,147,318.71000000000004,136.416,69.02,75
02,40,152,375.144,123.01800000000001,215.17999999999998,75
02,40,157,203.812,150.22,42.629999999999995,75
02,40,158,311.808,159.964,69.02,75
02,40,161,381.64000000000004,111.24400000000001,223.29999999999998,75
02,40,166,323.582,148.596,71.05,75
02,40,171,319.928,136.822,209.08999999999997,75
02,40,172,336.168,153.87400000000002,207.05999999999997,75
02,40,175,170.114,148.596,28.419999999999998,75
02,40,180,349.97200000000004,151.84400000000002,207.05999999999997,75
02,40,185,306.124,136.416,207.05999999999997,75
02,40,188,268.772,140.476,209.08999999999997,75
02,40,189,217.616,168.49,38.56999999999999,75
02,40,194,320.334,164.43,73.08,75
02,40,201,290.696,136.01000000000002,209.08999999999997,75
02,40,206,254.96800000000002,155.092,209.08999999999997,75
02,40,211,185.13600000000002,168.49,60.89999999999999,75
02,40,218,400.72200000000004,136.416,215.17999999999998,75
02,40,221,267.55400000000003,160.776,209.08999999999997,75
02,40,224,256.18600000000004,140.476,200.96999999999997,75
02,40,227,331.702,168.49,83.22999999999999,75
02,40,232,473.396,127.89000000000001,172.54999999999998,75
02,40,235,454.72,127.078,154.27999999999997,75
02,40,240,288.26000000000005,164.024,196.90999999999997,75
02,40,243,399.91,144.13000000000002,113.67999999999999,75
02,40,248,360.528,157.122,91.35,75
02,40,253,368.648,157.934,99.46999999999998,75
02,40,258,201.782,182.294,54.809999999999995,75
02,40,261,430.766,136.01000000000002,129.92,75
02,40,266,470.148,119.77000000000001,172.54999999999998,75
02,40,271,350.78400000000005,163.21200000000002,95.41,75
02,40,274,392.196,136.416,217.20999999999998,75
02,40,275,266.336,159.15200000000002,184.73,75
02,40,278,256.998,181.482,62.92999999999999,75
02,40,283,234.26200000000003,180.264,56.839999999999996,75
02,40,288,408.84200000000004,142.506,117.74,75
02,40,293,227.36,181.07600000000002,48.72,75
02,40,294,434.826,128.29600000000002,219.23999999999998,75
02,40,297,465.682,116.11600000000001,200.96999999999997,75
02,40,300,369.46000000000004,142.10000000000002,213.14999999999998,75
02,40,303,464.05800000000005,123.424,186.76,75
02,40,306,268.36600000000004,173.768,60.89999999999999,75
02,40,309,282.576,176.61,66.99,75
02,40,316,304.094,172.55,75.11,75
02,40,321,278.516,166.46,190.82,75
02,40,322,312.62,156.716,196.90999999999997,75
02,40,327,323.582,157.934,198.93999999999997,75
02,40,330,380.422,139.258,209.08999999999997,75
02,40,333,169.708,129.514,36.54,75
02,40,338,403.97,97.44000000000001,99.46999999999998,75
02,40,339,427.92400000000004,88.50800000000001,117.74,75
02,40,344,447.41200000000003,77.14,138.04,75
02,40,345,441.322,86.47800000000001,125.85999999999999,75
02,40,350,416.15000000000003,92.974,111.64999999999999,75
02,40,355,453.096,64.96000000000001,150.22,75
02,40,360,432.39000000000004,60.900000000000006,188.79,75
02,40,365,382.04600000000005,96.22200000000001,95.41,75
02,40,370,190.82000000000002,128.29600000000002,36.54,75
02,40,375,258.216,90.944,52.779999999999994,75
02,40,380,212.33800000000002,125.048,32.48,75
02,40,385,226.14200000000002,124.236,36.54,75
02,40,390,351.596,105.56,81.19999999999999,75
02,40,395,202.18800000000002,126.266,48.72,75
02,40,396,392.60200000000003,99.47000000000001,103.52999999999999,75
02,40,401,235.48000000000002,124.236,42.629999999999995,75
02,40,406,220.45800000000003,95.41000000000001,42.629999999999995,75
02,40,411,307.74800000000005,120.176,50.74999999999999,75
02,40,416,249.28400000000002,126.266,46.69,75
02,40,417,257.81,123.83000000000001,42.629999999999995,75
02,40,422,244.818,88.102,54.809999999999995,75
02,40,425,181.482,90.132,48.72,75
02,40,430,348.754,101.906,211.11999999999998,75
02,40,435,323.17600000000004,103.936,209.08999999999997,75
02,40,440,327.23600000000005,117.74000000000001,58.87,75
02,40,441,367.836,109.21400000000001,81.19999999999999,75
02,40,442,377.17400000000004,97.034,79.16999999999999,75
02,40,445,239.54000000000002,111.24400000000001,42.629999999999995,75
02,40,450,298.41,105.15400000000001,221.26999999999998,75
02,40,455,380.016,72.268,109.61999999999999,75
02,40,460,318.30400000000003,115.71000000000001,62.92999999999999,75
02,40,465,434.014,62.93000000000001,146.16,75
02,40,470,462.434,76.328,154.27999999999997,75
02,40,475,442.134,65.366,200.96999999999997,75
02,40,480,345.91200000000003,111.65,71.05,75
02,40,485,393.41400000000004,82.418,99.46999999999998,75
02,40,490,369.86600000000004,93.786,89.32,75
02,40,495,429.14200000000005,80.79400000000001,221.26999999999998,75
02,40,498,385.29400000000004,64.14800000000001,117.74,75
02,40,503,266.742,119.77000000000001,52.779999999999994,75
02,40,508,408.43600000000004,79.57600000000001,113.67999999999999,75
02,40,511,429.14200000000005,51.562000000000005,152.24999999999997,75
02,40,516,457.968,70.644,182.7,75
02,40,521,466.088,73.08,198.93999999999997,75
02,40,522,413.71400000000006,64.14800000000001,205.02999999999997,75
02,40,527,379.61,88.914,223.29999999999998,75
