sequence,frame,label,x_um,y_um,z_um,voxel_count
01,24,338,277.298,80.388,60.89999999999999,75
01,24,339,286.23,75.516,64.96,75
01,24,344,295.16200000000003,65.772,77.13999999999999,75
01,24,345,288.26000000000005,67.802,73.08,75
01,24,350,281.764,70.238,71.05,75
01,24,355,287.44800000000004,49.532000000000004,109.61999999999999,75
01,24,360,286.23,45.472,123.82999999999998,75
01,24,365,268.36600000000004,77.952,58.87,75
01,24,370,185.948,91.756,40.599999999999994,75
01,24,375,210.71400000000003,53.592000000000006,99.46999999999998,75
01,24,380,199.346,87.29,40.599999999999994,75
01,24,385,203.406,91.35000000000001,38.56999999999999,75
01,24,390,256.59200000000004,75.92200000000001,62.92999999999999,75
01,24,395,192.038,93.38000000000001,38.56999999999999,75
01,24,396,272.832,74.298,60.89999999999999,75
01,24,401,207.06,82.418,48.72,75
01,24,406,193.662,56.434000000000005,93.38,75
01,24,411,238.728,83.63600000000001,48.72,75
01,24,416,212.74400000000003,88.50800000000001,44.66,75
01,24,417,216.39800000000002,86.884,48.72,75
01,24,422,204.62400000000002,53.592000000000006,109.61999999999999,75
01,24,425,183.10600000000002,59.276,85.25999999999999,75
01,24,430,353.22,69.02000000000001,87.28999999999999,75
01,24,435,361.34000000000003,62.118,101.49999999999999,75
01,24,440,246.848,80.79400000000001,54.809999999999995,75
01,24,441,261.87,76.328,60.89999999999999,75
01,24,442,263.088,67.396,71.05,75
01,24,445,203.406,64.14800000000001,71.05,75
01,24,450,361.74600000000004,54.404,111.64999999999999,75
01,24,455,255.37400000000002,46.690000000000005,127.88999999999999,75
01,24,460,240.352,68.208,64.96,75
01,24,465,276.08000000000004,45.878,127.88999999999999,75
01,24,470,300.846,69.02000000000001,75.11,75
01,24,475,298.004,50.344,107.58999999999999,75
01,24,480,253.34400000000002,81.60600000000001,52.779999999999994,75
01,24,485,264.30600000000004,53.592000000000006,93.38,75
01,24,490,260.24600000000004,57.652,81.19999999999999,75
01,24,495,319.52200000000005,62.118,87.28999999999999,75
01,24,498,256.59200000000004,47.502,142.1,75
01,24,503,218.834,77.546,52.779999999999994,75
01,24,508,271.61400000000003,52.78,95.41,75
01,24,511,272.02000000000004,46.284000000000006,144.13,75
01,24,516,305.312,62.93000000000001,83.22999999999999,75
01,24,521,306.93600000000004,58.870000000000005,93.38,75
01,24,522,300.03400000000005,44.660000000000004,129.92,75
01,24,527,341.04,60.49400000000001,101.49999999999999,75
01,24,530,219.64600000000002,50.75,129.92,75
01,24,533,253.75000000000003,49.126000000000005,117.74,75
01,24,536,224.924,76.328,54.809999999999995,75
01,24,541,209.496,61.712,75.11,75
01,24,546,315.868,42.63,152.24999999999997,75
01,24,551,227.76600000000002,49.938,121.79999999999998,75
01,24,554,232.23200000000003,48.314,123.82999999999998,75
01,24,559,215.18,53.18600000000001,97.44,75
01,24,564,350.37800000000004,63.742000000000004,93.38,75
01,24,567,336.574,69.426,83.22999999999999,75
01,24,572,334.95000000000005,41.818000000000005,158.33999999999997,75
01,24,577,366.61800000000005,58.464000000000006,109.61999999999999,75
01,24,580,342.66400000000004,45.878,172.54999999999998,75
01,24,583,224.924,58.870000000000005,79.16999999999999,75
01,24,586,239.54000000000002,49.532000000000004,119.76999999999998,75
01,24,591,377.58000000000004,62.93000000000001,109.61999999999999,75
01,24,596,329.672,43.848000000000006,160.36999999999998,75
01,24,599,343.882,64.96000000000001,91.35,75
01,24,602,360.934,43.848000000000006,164.42999999999998,75
01,24,607,375.55,52.374,119.76999999999998,75
01,24,608,245.22400000000002,60.088,87.28999999999999,75
01,24,611,384.88800000000003,58.05800000000001,117.74,75
01,24,614,369.46000000000004,46.690000000000005,129.92,75
01,24,619,229.79600000000002,77.546,56.839999999999996,75
01,24,621,192.44400000000002,59.276,79.16999999999999,75
01,24,626,260.24600000000004,45.066,144.13,75
01,24,631,318.71000000000004,64.96000000000001,81.19999999999999,75
01,24,636,307.34200000000004,73.08,66.99,75
01,24,641,198.53400000000002,51.968,111.64999999999999,75
01,24,646,310.99600000000004,64.96000000000001,83.22999999999999,75
01,24,651,174.98600000000002,57.652,87.28999999999999,75
01,24,654,181.482,54.81,103.52999999999999,75
01,24,659,219.64600000000002,53.18600000000001,97.44,75
01,24,662,229.39000000000001,50.75,136.01,75
01,24,665,244.818,48.720000000000006,109.61999999999999,75
01,24,670,250.502,48.314,117.74,75
01,24,680,190.82000000000002,68.614,64.96,75
01,24,695,220.05200000000002,59.276,79.16999999999999,75
01,24,700,245.22400000000002,208.27800000000002,83.22999999999999,75
01,24,707,229.79600000000002,218.834,93.38,75
01,24,712,245.63000000000002,216.39800000000002,105.55999999999999,75
01,24,713,326.42400000000004,50.75,109.61999999999999,75
01,24,716,346.31800000000004,45.066,127.88999999999999,75
01,24,719,356.874,52.374,111.64999999999999,75
01,24,726,347.942,43.442,156.30999999999997,75
01,24,727,348.754,41.412000000000006,154.27999999999997,75
01,24,742,336.98,54.81,103.52999999999999,75
01,24,743,327.642,61.306000000000004,89.32,75
01,24,759,295.56800000000004,44.660000000000004,127.88999999999999,75
01,24,764,313.432,51.562000000000005,103.52999999999999,75
01,24,769,340.634,42.63,148.19,75
01,24,774,236.29200000000003,56.84,87.28999999999999,75
01,24,784,271.208,46.690000000000005,125.85999999999999,75
01,24,793,305.718,44.254000000000005,142.1,75
01,25,1,277.704,196.91000000000003,75.11,75
01,25,2,273.644,200.56400000000002,81.19999999999999,75
01,25,7,308.966,203.812,117.74,75
01,25,10,300.846,185.948,77.13999999999999,75
01,25,13,282.17,191.632,71.05,75
01,25,18,292.726,198.53400000000002,85.25999999999999,75
01,25,23,211.93200000000002,196.91000000000003,50.74999999999999,75
01,25,28,322.36400000000003,185.948,85.25999999999999,75
01,25,33,263.90000000000003,213.96200000000002,103.52999999999999,75
01,25,36,219.64600000000002,204.21800000000002,66.99,75
01,25,37,267.148,193.256,69.02,75
01,25,40,301.658,190.82000000000002,83.22999999999999,75
01,25,45,259.84000000000003,200.15800000000002,79.16999999999999,75
01,25,46,318.30400000000003,195.692,111.64999999999999,75
01,25,49,273.238,211.12,107.58999999999999,75
01,25,52,284.20000000000005,196.50400000000002,85.25999999999999,75
01,25,57,224.11200000000002,200.56400000000002,66.99,75
01,25,58,278.11,212.33800000000002,138.04,75
01,25,63,286.636,200.97000000000003,111.64999999999999,75
01,25,68,287.44800000000004,208.68400000000003,138.04,75
01,25,71,230.608,200.56400000000002,62.92999999999999,75
01,25,76,311.40200000000004,190.82000000000002,87.28999999999999,75
01,25,77,296.786,208.68400000000003,115.71,75
01,25,82,274.862,212.74400000000003,131.95,75
01,25,87,295.56800000000004,208.68400000000003,148.19,75
01,25,90,221.27,217.616,131.95,75
01,25,95,317.492,188.79000000000002,89.32,75
01,25,100,307.74800000000005,193.662,95.41,75
01,25,105,328.454,184.324,93.38,75
01,25,110,326.42400000000004,193.662,103.52999999999999,75
01,25,111,336.574,183.918,91.35,75
01,25,114,200.15800000000002,198.53400000000002,50.74999999999999,75
01,25,117,335.356,192.038,111.64999999999999,75
01,25,120,321.146,204.21800000000002,125.85999999999999,75
01,25,123,247.66000000000003,194.47400000000002,58.87,75
01,25,128,233.45000000000002,207.872,73.08,75
01,25,133,251.72000000000003,195.286,64.96,75
01,25,138,241.97600000000003,203.406,79.16999999999999,75
01,25,141,377.98600000000005,175.39200000000002,115.71,75
01,25,142,190.008,196.50400000000002,44.66,75
01,25,147,254.156,200.97000000000003,75.11,75
01,25,152,366.61800000000005,181.888,119.76999999999998,75
01,25,157,204.21800000000002,210.71400000000003,73.08,75
01,25,158,247.66000000000003,215.18,125.85999999999999,75
01,25,161,358.09200000000004,177.828,103.52999999999999,75
01,25,166,255.78000000000003,214.774,101.49999999999999,75
01,25,171,382.04600000000005,179.452,125.85999999999999,75
01,25,172,349.97200000000004,186.354,170.51999999999998,75
01,25,175,185.13600000000002,199.346,50.74999999999999,75
01,25,180,348.754,190.41400000000002,166.45999999999998,75
01,25,185,386.10600000000005,176.61,129.92,75
01,25,188,400.31600000000003,172.144,138.04,75
01,25,189,209.496,220.864,99.46999999999998,75
01,25,194,252.532,214.36800000000002,123.82999999999998,75
01,25,201,390.978,174.58,127.88999999999999,75
01,25,206,399.098,177.42200000000003,156.30999999999997,75
01,25,211,185.948,221.27,121.79999999999998,75
01,25,218,336.168,195.286,146.16,75
01,25,221,389.35400000000004,180.67000000000002,160.36999999999998,75
01,25,224,406.0,169.708,136.01,75
01,25,227,249.69000000000003,206.24800000000002,150.22,75
01,25,232,293.944,198.53400000000002,170.51999999999998,75
01,25,235,293.132,203.0,158.33999999999997,75
01,25,240,372.708,181.482,172.54999999999998,75
01,25,243,275.67400000000004,204.21800000000002,154.27999999999997,75
01,25,248,267.55400000000003,213.96200000000002,133.98,75
01,25,253,269.99,209.496,138.04,75
01,25,258,200.97000000000003,221.27,123.82999999999998,75
01,25,261,286.23,203.812,150.22,75
01,25,266,298.41,201.376,158.33999999999997,75
01,25,271,261.87,210.30800000000002,146.16,75
01,25,274,334.95000000000005,197.722,154.27999999999997,75
01,25,275,380.82800000000003,177.828,182.7,75
01,25,278,224.924,209.496,142.1,75
01,25,283,216.39800000000002,215.99200000000002,133.98,75
01,25,288,275.67400000000004,200.56400000000002,168.48999999999998,75
01,25,293,210.71400000000003,216.804,136.01,75
01,25,294,321.958,198.12800000000001,152.24999999999997,75
01,25,297,312.62,200.56400000000002,144.13,75
01,25,300,340.634,192.038,162.39999999999998,75
01,25,303,303.28200000000004,200.56400000000002,160.36999999999998,75
01,25,306,231.014,216.39800000000002,121.79999999999998,75
01,25,309,237.104,215.586,125.85999999999999,75
01,25,316,238.322,207.466,150.22,75
01,25,321,369.46000000000004,178.234,186.76,75
01,25,322,360.528,183.512,182.7,75
01,25,327,361.34000000000003,188.38400000000001,170.51999999999998,75
01,25,330,337.386,196.098,160.36999999999998,75
01,25,333,177.42200000000003,97.44000000000001,34.51,75
01,25,338,277.298,80.388,60.89999999999999,75
01,25,339,286.636,75.516,64.96,75
01,25,344,295.16200000000003,65.366,77.13999999999999,75
01,25,345,289.072,67.802,73.08,75
01,25,350,281.358,70.644,71.05,75
01,25,355,288.26000000000005,49.532000000000004,109.61999999999999,75
01,25,360,286.636,45.472,123.82999999999998,75
01,25,365,268.36600000000004,78.358,58.87,75
01,25,370,186.76000000000002,92.162,38.56999999999999,75
01,25,375,210.71400000000003,53.592000000000006,99.46999999999998,75
01,25,380,199.752,87.69600000000001,40.599999999999994,75
01,25,385,204.21800000000002,91.756,38.56999999999999,75
01,25,390,256.59200000000004,75.92200000000001,62.92999999999999,75
01,25,395,192.85000000000002,93.786,38.56999999999999,75
01,25,396,273.238,74.70400000000001,60.89999999999999,75
01,25,401,207.872,82.012,46.69,75
01,25,406,193.662,56.434000000000005,93.38,75
01,25,411,239.13400000000001,83.63600000000001,48.72,75
01,25,416,213.15,88.914,44.66,75
01,25,417,217.21,87.29,48.72,75
01,25,422,204.62400000000002,53.18600000000001,107.58999999999999,75
01,25,425,183.10600000000002,59.276,83.22999999999999,75
01,25,430,353.62600000000003,69.426,87.28999999999999,75
01,25,435,361.74600000000004,62.524,101.49999999999999,75
01,25,440,247.25400000000002,80.79400000000001,54.809999999999995,75
01,25,441,262.276,76.73400000000001,60.89999999999999,75
01,25,442,263.088,67.396,71.05,75
01,25,445,203.0,65.772,71.05,75
01,25,450,362.55800000000005,54.81,111.64999999999999,75
01,25,455,255.37400000000002,46.690000000000005,127.88999999999999,75
01,25,460,240.352,68.208,64.96,75
01,25,465,276.08000000000004,45.878,127.88999999999999,75
01,25,470,300.846,69.02000000000001,75.11,75
01,25,475,298.41,49.532000000000004,109.61999999999999,75
01,25,480,253.34400000000002,81.2,52.779999999999994,75
01,25,485,265.118,52.78,93.38,75
01,25,490,259.84000000000003,57.246,81.19999999999999,75
01,25,495,319.09176119402986,63.66928358208956,85.50238805970149,67
01,25,498,256.59200000000004,47.502,140.07,75
01,25,503,219.24,78.358,52.779999999999994,75
01,25,508,272.832,52.78,95.41,75
01,25,511,272.02000000000004,46.284000000000006,144.13,75
01,25,516,305.718,62.93000000000001,83.22999999999999,75
01,25,521,307.34200000000004,58.05800000000001,93.38,75
01,25,522,300.44,44.660000000000004,129.92,75
01,25,527,341.85200000000003,59.276,101.49999999999999,75
01,25,530,219.64600000000002,52.374,129.92,75
01,25,533,254.156,48.314,117.74,75
01,25,536,225.33,76.73400000000001,54.809999999999995,75
01,25,541,209.90200000000002,62.524,75.11,75
01,25,546,315.868,42.63,152.24999999999997,75
01,25,551,228.578,49.938,121.79999999999998,75
01,25,554,233.044,47.908,123.82999999999998,75
01,25,559,215.18,53.18600000000001,97.44,75
01,25,564,350.78400000000005,64.554,93.38,75
01,25,567,336.98,69.426,83.22999999999999,75
01,25,572,335.356,41.412000000000006,156.30999999999997,75
01,25,577,367.024,57.246,109.61999999999999,75
01,25,580,342.66400000000004,46.284000000000006,172.54999999999998,75
01,25,583,225.33,59.276,79.16999999999999,75
01,25,586,239.94600000000003,49.938,119.76999999999998,75
01,25,591,378.39200000000005,62.93000000000001,109.61999999999999,75
01,25,596,330.07800000000003,43.848000000000006,160.36999999999998,75
01,25,599,344.694,64.96000000000001,91.35,75
01,25,602,360.934,43.036,164.42999999999998,75
01,25,607,375.55,52.374,119.76999999999998,75
01,25,608,245.22400000000002,59.682,87.28999999999999,75
01,25,611,385.70000000000005,58.05800000000001,117.74,75
01,25,614,369.46000000000004,46.284000000000006,129.92,75
01,25,619,230.20200000000003,77.546,56.839999999999996,75
01,25,621,192.038,58.05800000000001,79.16999999999999,75
01,25,626,260.65200000000004,44.254000000000005,144.13,75
01,25,631,319.52200000000005,64.96000000000001,81.19999999999999,75
01,25,636,307.34200000000004,72.674,66.99,75
01,25,641,198.12800000000001,52.374,109.61999999999999,75
01,25,646,311.40200000000004,64.96000000000001,81.19999999999999,75
01,25,651,174.58,57.246,87.28999999999999,75
01,25,654,181.07600000000002,54.404,103.52999999999999,75
01,25,659,220.05200000000002,54.404,97.44,75
01,25,662,229.39000000000001,50.344,136.01,75
01,25,665,244.818,48.720000000000006,109.61999999999999,75
01,25,670,248.06600000000003,48.720000000000006,115.71,75
01,25,680,191.226,68.208,64.96,75
01,25,695,220.05200000000002,59.276,79.16999999999999,75
01,25,700,245.63000000000002,207.872,83.22999999999999,75
01,25,707,230.20200000000003,219.24,93.38,75
01,25,712,246.03600000000003,216.39800000000002,105.55999999999999,75
01,25,713,327.642,51.156000000000006,107.58999999999999,75
01,25,716,346.31800000000004,45.066,127.88999999999999,75
01,25,719,358.09200000000004,53.18600000000001,111.64999999999999,75
01,25,726,347.942,43.442,156.30999999999997,75
01,25,727,348.754,41.412000000000006,154.27999999999997,75
01,25,742,338.19800000000004,54.81,103.52999999999999,75
01,25,743,328.048,60.900000000000006,89.32,75
01,25,759,295.56800000000004,45.878,127.88999999999999,75
01,25,764,314.244,51.562000000000005,103.52999999999999,75
01,25,769,340.634,42.63,148.19,75
01,25,774,236.29200000000003,56.84,87.28999999999999,75
01,25,784,271.208,46.690000000000005,125.85999999999999,75
01,25,793,306.93600000000004,44.254000000000005,142.1,75
01,40,1,284.20000000000005,174.58,56.839999999999996,75
01,40,2,279.73400000000004,183.918,60.89999999999999,75
01,40,7,317.086,193.662,97.44,75
01,40,10,312.214,166.054,56.839999999999996,75
01,40,13,289.884,168.89600000000002,52.779999999999994,75
01,40,18,299.22200000000004,180.264,64.96,75
01,40,23,215.586,176.61,34.51,75
01,40,28,334.13800000000003,164.836,66.99,75
01,40,33,267.55400000000003,205.436,81.19999999999999,75
01,40,36,222.48800000000003,191.226,46.69,75
01,40,37,273.644,172.95600000000002,50.74999999999999,75
01,40,40,311.40200000000004,172.95600000000002,64.96,75
01,40,45,265.118,184.73000000000002,56.839999999999996,75
01,40,46,330.48400000000004,187.16600000000003,93.38,75
01,40,49,278.516,204.21800000000002,85.25999999999999,75
01,40,52,290.29,180.264,66.99,75
01,40,57,228.17200000000003,187.16600000000003,46.69,75
01,40,58,283.79400000000004,211.526,113.67999999999999,75
01,40,63,293.132,195.286,91.35,75
01,40,68,294.35,209.496,115.71,75
01,40,71,234.668,182.70000000000002,42.629999999999995,75
01,40,76,321.552,172.95600000000002,69.02,75
01,40,77,302.47,198.12800000000001,93.38,75
01,40,82,279.73400000000004,207.06,109.61999999999999,75
01,40,87,302.47,207.06,123.82999999999998,75
01,40,90,216.804,222.08200000000002,107.58999999999999,75
01,40,95,328.048,170.114,71.05,75
01,40,100,317.898,181.07600000000002,77.13999999999999,75
01,40,105,342.25800000000004,169.30200000000002,79.16999999999999,75
01,40,110,337.386,180.264,89.32,75
01,40,111,349.16,166.46,77.13999999999999,75
01,40,114,202.59400000000002,178.234,32.48,75
01,40,117,347.536,180.264,97.44,75
01,40,120,331.29600000000005,194.47400000000002,107.58999999999999,75
01,40,123,252.126,170.92600000000002,38.56999999999999,75
01,40,128,237.51000000000002,195.286,52.779999999999994,75
01,40,133,256.59200000000004,174.58,44.66,75
01,40,138,246.848,194.47400000000002,54.809999999999995,75
01,40,141,399.91,161.994,113.67999999999999,75
01,40,142,190.82000000000002,170.92600000000002,26.389999999999997,75
01,40,147,260.24600000000004,186.354,52.779999999999994,75
01,40,152,384.076,169.30200000000002,109.61999999999999,75
01,40,157,202.59400000000002,202.59400000000002,52.779999999999994,75
01,40,158,249.69000000000003,214.774,103.52999999999999,75
01,40,161,374.738,162.806,91.35,75
01,40,166,259.434,205.436,79.16999999999999,75
01,40,171,401.53400000000005,166.866,123.82999999999998,75
01,40,172,360.122,188.79000000000002,160.36999999999998,75
01,40,175,186.354,176.61,30.449999999999996,75
01,40,180,359.31,188.38400000000001,152.24999999999997,75
01,40,185,407.218,165.24200000000002,127.88999999999999,75
01,40,188,425.48800000000006,161.58800000000002,142.1,75
01,40,189,204.62400000000002,218.02200000000002,77.13999999999999,75
01,40,194,255.78000000000003,211.526,101.49999999999999,75
01,40,201,413.71400000000006,163.21200000000002,129.92,75
01,40,206,418.586,167.678,156.30999999999997,75
01,40,211,193.256,195.286,105.55999999999999,75
01,40,218,350.37800000000004,194.47400000000002,127.88999999999999,75
01,40,221,405.18800000000005,174.98600000000002,158.33999999999997,75
01,40,224,432.79600000000005,157.122,144.13,75
01,40,227,252.126,215.18,129.92,75
01,40,232,300.846,206.65400000000002,150.22,75
01,40,235,299.62800000000004,206.65400000000002,136.01,75
01,40,240,383.67,180.67000000000002,166.45999999999998,75
01,40,243,280.546,209.90200000000002,131.95,75
01,40,248,272.832,213.556,109.61999999999999,75
01,40,253,275.67400000000004,210.71400000000003,113.67999999999999,75
01,40,258,189.19600000000003,220.05200000000002,101.49999999999999,75
01,40,261,292.32,207.06,127.88999999999999,75
01,40,266,306.53000000000003,207.06,136.01,75
01,40,271,265.118,212.74400000000003,121.79999999999998,75
01,40,274,346.72400000000005,196.91000000000003,136.01,75
01,40,275,390.572,177.828,178.64,75
01,40,278,222.08200000000002,218.02200000000002,119.76999999999998,75
01,40,283,211.12,222.894,111.64999999999999,75
01,40,288,278.516,205.436,148.19,75
01,40,293,202.18800000000002,222.894,113.67999999999999,75
01,40,294,332.108,200.15800000000002,133.98,75
01,40,297,321.958,198.53400000000002,123.82999999999998,75
01,40,300,352.408,193.662,148.19,75
01,40,303,311.808,204.62400000000002,138.04,75
01,40,306,229.79600000000002,217.21,99.46999999999998,75
01,40,309,236.698,214.36800000000002,101.49999999999999,75
01,40,316,239.54000000000002,215.99200000000002,127.88999999999999,75
01,40,321,375.55,179.04600000000002,178.64,75
01,40,322,367.43,184.73000000000002,172.54999999999998,75
01,40,327,372.302,189.19600000000003,160.36999999999998,75
01,40,330,349.16,196.91000000000003,144.13,75
01,40,333,183.10600000000002,116.92800000000001,24.36,75
01,40,338,294.75600000000003,107.59,44.66,75
01,40,339,303.68800000000005,101.5,50.74999999999999,75
01,40,344,308.966,84.854,60.89999999999999,75
01,40,345,303.68800000000005,89.32000000000001,54.809999999999995,75
01,40,350,295.97400000000005,92.162,52.779999999999994,75
01,40,355,298.41,59.276,89.32,75
01,40,360,295.56800000000004,50.344,107.58999999999999,75
01,40,365,282.576,103.53,44.66,75
01,40,370,194.068,108.808,26.389999999999997,75
01,40,375,212.74400000000003,57.652,83.22999999999999,75
01,40,380,209.09,107.59,30.449999999999996,75
01,40,385,213.15,114.08600000000001,26.389999999999997,75
01,40,390,269.99,95.816,44.66,75
01,40,395,200.97000000000003,112.05600000000001,26.389999999999997,75
01,40,396,287.44800000000004,99.876,46.69,75
01,40,401,218.834,101.906,32.48,75
01,40,406,192.44400000000002,60.088,75.11,75
01,40,411,252.93800000000002,109.21400000000001,34.51,75
01,40,416,224.924,110.432,28.419999999999998,75
01,40,417,228.578,110.02600000000001,34.51,75
01,40,422,206.24800000000002,57.652,89.32,75
01,40,425,177.42200000000003,65.366,64.96,75
01,40,430,374.738,84.854,81.19999999999999,75
01,40,435,382.452,71.05000000000001,95.41,75
01,40,440,259.434,104.34200000000001,40.599999999999994,75
01,40,441,276.08000000000004,100.688,44.66,75
01,40,442,275.26800000000003,85.66600000000001,52.779999999999994,75
01,40,445,207.872,75.92200000000001,50.74999999999999,75
01,40,450,380.016,59.276,107.58999999999999,75
01,40,455,261.87,47.908,105.55999999999999,75
01,40,460,251.72000000000003,86.47800000000001,46.69,75
01,40,465,283.79400000000004,46.690000000000005,107.58999999999999,75
01,40,470,315.05600000000004,89.726,58.87,75
01,40,475,310.59000000000003,60.900000000000006,89.32,75
01,40,480,267.96000000000004,106.37200000000001,38.56999999999999,75
01,40,485,276.48600000000005,63.742000000000004,75.11,75
01,40,490,270.802,71.456,66.99,75
01,40,495,335.356,75.92200000000001,73.08,75
01,40,498,262.682,46.690000000000005,119.76999999999998,75
01,40,503,230.20200000000003,97.44000000000001,38.56999999999999,75
01,40,508,283.79400000000004,62.93000000000001,75.11,75
01,40,511,278.516,43.848000000000006,123.82999999999998,75
01,40,516,320.334,78.76400000000001,69.02,75
01,40,521,320.74,72.674,73.08,75
01,40,522,306.93600000000004,46.284000000000006,115.71,75
01,40,527,359.31,70.644,89.32,75
01,40,530,224.924,52.374,105.55999999999999,75
01,40,533,259.84000000000003,53.18600000000001,95.41,75
01,40,536,236.698,95.41000000000001,38.56999999999999,75
01,40,541,214.774,71.86200000000001,58.87,75
01,40,546,319.928,41.818000000000005,138.04,75
01,40,551,233.85600000000002,52.78,101.49999999999999,75
01,40,554,238.728,49.126000000000005,103.52999999999999,75
01,40,559,219.64600000000002,54.81,87.28999999999999,75
01,40,564,371.896,77.952,85.25999999999999,75
01,40,567,357.68600000000004,86.47800000000001,73.08,75
01,40,572,337.386,40.6,144.13,75
01,40,577,385.70000000000005,61.306000000000004,109.61999999999999,75
01,40,580,337.79200000000003,45.472,168.48999999999998,75
01,40,583,231.82600000000002,69.02000000000001,58.87,75
01,40,586,244.818,49.938,103.52999999999999,75
01,40,591,400.31600000000003,65.366,111.64999999999999,75
01,40,596,328.454,42.224000000000004,156.30999999999997,75
01,40,599,363.776,76.73400000000001,83.22999999999999,75
01,40,602,359.716,41.006,152.24999999999997,75
