sequence,frame,label,x_um,y_um,z_um,voxel_count
01,15,707,225.73600000000002,217.616,95.41,75
01,15,712,243.19400000000002,218.02200000000002,107.58999999999999,75
01,15,713,327.23600000000005,47.502,113.67999999999999,75
01,15,716,346.31800000000004,44.660000000000004,129.92,75
01,15,719,356.062,51.562000000000005,115.71,75
01,15,726,343.476,42.224000000000004,158.33999999999997,75
01,15,727,348.348,42.63,156.30999999999997,75
01,15,742,335.762,55.62200000000001,103.52999999999999,75
01,15,743,327.23600000000005,60.088,93.38,75
01,15,759,295.16200000000003,45.472,127.88999999999999,75
01,15,764,313.026,51.968,105.55999999999999,75
01,15,769,340.228,41.006,150.22,75
01,15,774,234.26200000000003,57.246,89.32,75
01,15,784,270.396,46.690000000000005,125.85999999999999,75
01,15,793,305.718,44.254000000000005,142.1,75
01,20,1,275.26800000000003,197.316,77.13999999999999,75
01,20,2,271.61400000000003,201.376,83.22999999999999,75
01,20,7,307.74800000000005,205.03,119.76999999999998,75
01,20,10,299.22200000000004,187.572,79.16999999999999,75
01,20,13,280.14000000000004,193.256,73.08,75
01,20,18,291.10200000000003,199.346,87.28999999999999,75
01,20,23,208.27800000000002,198.94000000000003,52.779999999999994,75
01,20,28,320.334,187.16600000000003,87.28999999999999,75
01,20,33,261.464,213.556,103.52999999999999,75
01,20,36,217.616,206.24800000000002,69.02,75
01,20,37,264.30600000000004,194.068,71.05,75
01,20,40,300.03400000000005,191.632,85.25999999999999,75
01,20,45,257.81,201.782,79.16999999999999,75
01,20,46,316.274,196.91000000000003,113.67999999999999,75
01,20,49,271.61400000000003,211.93200000000002,109.61999999999999,75
01,20,52,283.79400000000004,200.97000000000003,87.28999999999999,75
01,20,57,222.08200000000002,201.376,66.99,75
01,20,58,275.26800000000003,212.33800000000002,138.04,75
01,20,63,285.012,202.59400000000002,113.67999999999999,75
01,20,68,285.012,209.496,140.07,75
01,20,71,227.36,201.376,64.96,75
01,20,76,309.372,192.038,89.32,75
01,20,77,294.75600000000003,208.68400000000003,117.74,75
01,20,82,272.42600000000004,212.74400000000003,131.95,75
01,20,87,291.50800000000004,205.842,148.19,75
01,20,90,220.45800000000003,217.616,131.95,75
01,20,95,315.46200000000005,190.008,89.32,75
01,20,100,305.718,194.47400000000002,97.44,75
01,20,105,326.01800000000003,185.542,97.44,75
01,20,110,323.988,195.286,105.55999999999999,75
01,20,111,334.95000000000005,185.542,95.41,75
01,20,114,196.91000000000003,199.346,54.809999999999995,75
01,20,117,332.514,192.85000000000002,113.67999999999999,75
01,20,120,318.71000000000004,205.436,127.88999999999999,75
01,20,123,244.818,195.286,62.92999999999999,75
01,20,128,231.014,208.27800000000002,75.11,75
01,20,133,249.28400000000002,196.50400000000002,66.99,75
01,20,138,239.94600000000003,205.03,81.19999999999999,75
01,20,141,375.144,177.01600000000002,119.76999999999998,75
01,20,142,185.948,197.722,46.69,75
01,20,147,252.126,201.782,77.13999999999999,75
01,20,152,363.776,183.512,121.79999999999998,75
01,20,157,201.782,211.12,75.11,75
01,20,158,246.03600000000003,215.99200000000002,125.85999999999999,75
01,20,161,356.468,180.264,105.55999999999999,75
01,20,166,253.75000000000003,214.774,101.49999999999999,75
01,20,171,379.204,181.888,129.92,75
01,20,172,347.942,187.16600000000003,172.54999999999998,75
01,20,175,181.888,200.56400000000002,52.779999999999994,75
01,20,180,346.31800000000004,190.41400000000002,168.48999999999998,75
01,20,185,383.264,179.04600000000002,131.95,75
01,20,188,398.692,174.98600000000002,140.07,75
01,20,189,208.68400000000003,218.834,99.46999999999998,75
01,20,194,251.72000000000003,213.96200000000002,123.82999999999998,75
01,20,201,388.54200000000003,177.01600000000002,129.92,75
01,20,206,395.85,177.42200000000003,158.33999999999997,75
01,20,211,186.354,219.64600000000002,121.79999999999998,75
01,20,218,333.326,196.098,148.19,75
01,20,221,386.512,180.67000000000002,162.39999999999998,75
01,20,224,404.37600000000003,171.738,138.04,75
01,20,227,248.06600000000003,205.436,152.24999999999997,75
01,20,232,292.32,198.53400000000002,170.51999999999998,75
01,20,235,290.696,203.0,158.33999999999997,75
01,20,240,370.678,181.482,174.57999999999998,75
01,20,243,273.644,204.21800000000002,156.30999999999997,75
01,20,248,265.524,214.36800000000002,136.01,75
01,20,253,267.55400000000003,209.90200000000002,138.04,75
01,20,258,200.56400000000002,220.05200000000002,125.85999999999999,75
01,20,261,284.20000000000005,204.21800000000002,150.22,75
01,20,266,295.56800000000004,201.782,160.36999999999998,75
01,20,271,259.028,208.27800000000002,146.16,75
01,20,274,332.108,198.12800000000001,156.30999999999997,75
01,20,275,379.204,177.01600000000002,184.73,75
01,20,278,223.3,209.496,144.13,75
01,20,283,215.586,215.18,136.01,75
01,20,288,274.05,201.376,168.48999999999998,75
01,20,293,210.30800000000002,216.39800000000002,138.04,75
01,20,294,319.928,199.346,154.27999999999997,75
01,20,297,309.778,201.376,146.16,75
01,20,300,338.19800000000004,194.068,164.42999999999998,75
01,20,303,300.44,199.752,160.36999999999998,75
01,20,306,229.39000000000001,216.804,123.82999999999998,75
01,20,309,235.48000000000002,216.804,125.85999999999999,75
01,20,316,236.29200000000003,206.65400000000002,150.22,75
01,20,321,367.836,178.234,188.79,75
01,20,322,358.904,183.512,184.73,75
01,20,327,358.904,187.978,172.54999999999998,75
01,20,330,333.732,193.662,162.39999999999998,75
01,20,333,173.36200000000002,95.41000000000001,36.54,75
01,20,338,276.892,79.982,62.92999999999999,75
01,20,339,285.824,75.11,66.99,75
01,20,344,294.75600000000003,65.366,79.16999999999999,75
01,20,345,288.666,66.17800000000001,73.08,75
01,20,350,281.358,69.02000000000001,71.05,75
01,20,355,288.26000000000005,50.344,109.61999999999999,75
01,20,360,286.23,45.878,123.82999999999998,75
01,20,365,267.55400000000003,77.14,60.89999999999999,75
01,20,370,183.512,90.944,42.629999999999995,75
01,20,375,209.496,54.404,101.49999999999999,75
01,20,380,196.50400000000002,86.47800000000001,42.629999999999995,75
01,20,385,200.97000000000003,90.132,40.599999999999994,75
01,20,390,255.78000000000003,75.11,62.92999999999999,75
01,20,395,189.602,91.756,40.599999999999994,75
01,20,396,272.42600000000004,73.486,62.92999999999999,75
01,20,401,205.03,81.60600000000001,48.72,75
01,20,406,193.662,56.028000000000006,95.41,75
01,20,411,236.29200000000003,82.418,50.74999999999999,75
01,20,416,209.90200000000002,87.29,44.66,75
01,20,417,214.36800000000002,86.47800000000001,50.74999999999999,75
01,20,422,204.21800000000002,53.18600000000001,107.58999999999999,75
01,20,425,182.70000000000002,58.870000000000005,85.25999999999999,75
01,20,430,352.814,67.802,89.32,75
01,20,435,360.528,60.900000000000006,103.52999999999999,75
01,20,440,245.63000000000002,79.982,56.839999999999996,75
01,20,441,261.058,76.328,60.89999999999999,75
01,20,442,262.276,67.396,71.05,75
01,20,445,202.18800000000002,62.93000000000001,75.11,75
01,20,450,359.716,56.028000000000006,111.64999999999999,75
01,20,455,254.156,46.284000000000006,127.88999999999999,75
01,20,460,239.13400000000001,67.802,66.99,75
01,20,465,275.26800000000003,45.878,127.88999999999999,75
01,20,470,300.44,68.614,75.11,75
01,20,475,297.598,49.938,105.55999999999999,75
01,20,480,252.126,80.388,54.809999999999995,75
01,20,485,263.90000000000003,53.998000000000005,93.38,75
01,20,490,259.028,58.05800000000001,81.19999999999999,75
01,20,495,318.30400000000003,62.118,87.28999999999999,75
01,20,498,255.78000000000003,49.126000000000005,142.1,75
01,20,503,217.21,77.14,54.809999999999995,75
01,20,508,268.772,55.62200000000001,93.38,75
01,20,511,271.208,46.690000000000005,144.13,75
01,20,516,304.5,64.96000000000001,83.22999999999999,75
01,20,521,305.718,57.652,91.35,75
01,20,522,299.62800000000004,44.254000000000005,131.95,75
01,20,527,341.04,58.464000000000006,101.49999999999999,75
01,20,530,219.24,51.156000000000006,131.95,75
01,20,533,253.75000000000003,51.562000000000005,117.74,75
01,20,536,223.3,75.516,54.809999999999995,75
01,20,541,207.872,60.49400000000001,81.19999999999999,75
01,20,546,315.46200000000005,42.63,152.24999999999997,75
01,20,551,228.17200000000003,50.75,121.79999999999998,75
01,20,554,232.638,48.314,123.82999999999998,75
01,20,559,211.526,54.81,97.44,75
01,20,564,349.56600000000003,62.118,97.44,75
01,20,567,336.168,68.614,87.28999999999999,75
01,20,572,334.13800000000003,41.412000000000006,158.33999999999997,75
01,20,577,366.21200000000005,58.05800000000001,111.64999999999999,75
01,20,580,343.07000000000005,46.690000000000005,174.57999999999998,75
01,20,583,224.51800000000003,58.870000000000005,79.16999999999999,75
01,20,586,238.728,48.314,121.79999999999998,75
01,20,591,377.58000000000004,62.118,111.64999999999999,75
01,20,596,328.86,43.848000000000006,160.36999999999998,75
01,20,599,343.882,63.742000000000004,93.38,75
01,20,602,360.934,43.848000000000006,164.42999999999998,75
01,20,607,373.92600000000004,53.592000000000006,119.76999999999998,75
01,20,608,246.03600000000003,60.088,85.25999999999999,75
01,20,611,384.482,57.652,117.74,75
01,20,614,368.648,47.096000000000004,129.92,75
01,20,619,228.17200000000003,76.73400000000001,58.87,75
01,20,621,191.632,59.682,79.16999999999999,75
01,20,626,260.24600000000004,46.284000000000006,142.1,75
01,20,631,316.68,66.99000000000001,85.25999999999999,75
01,20,636,306.93600000000004,73.08,71.05,75
01,20,641,198.53400000000002,55.62200000000001,111.64999999999999,75
01,20,646,311.40200000000004,64.14800000000001,83.22999999999999,75
01,20,651,174.98600000000002,58.05800000000001,89.32,75
01,20,654,180.67000000000002,53.998000000000005,105.55999999999999,75
01,20,659,218.42800000000003,54.81,97.44,75
01,20,662,228.984,50.344,138.04,75
01,20,665,244.412,48.720000000000006,109.61999999999999,75
01,20,670,247.66000000000003,47.096000000000004,115.71,75
01,20,680,189.602,67.802,64.96,75
01,20,695,219.24,59.682,79.16999999999999,75
01,20,700,243.19400000000002,207.872,85.25999999999999,75
01,20,707,228.17200000000003,219.24,93.38,75
01,20,712,244.412,216.39800000000002,105.55999999999999,75
01,20,713,326.42400000000004,49.126000000000005,111.64999999999999,75
01,20,716,346.31800000000004,45.066,127.88999999999999,75
01,20,719,356.062,51.562000000000005,111.64999999999999,75
01,20,726,348.6989491525424,43.20115254237289,156.58525423728813,59
01,20,727,349.16,41.818000000000005,154.27999999999997,75
01,20,742,336.168,55.62200000000001,103.52999999999999,75
01,20,743,326.83000000000004,60.088,91.35,75
01,20,759,295.16200000000003,45.066,127.88999999999999,75
01,20,764,313.026,51.968,105.55999999999999,75
01,20,769,340.228,41.818000000000005,148.19,75
01,20,774,235.074,56.84,87.28999999999999,75
01,20,784,270.396,46.690000000000005,125.85999999999999,75
01,20,793,305.718,44.254000000000005,142.1,75
01,23,1,276.48600000000005,196.91000000000003,77.13999999999999,75
01,23,2,272.42600000000004,200.15800000000002,83.22999999999999,75
01,23,7,308.56,204.21800000000002,117.74,75
01,23,10,300.44,186.76000000000002,77.13999999999999,75
01,23,13,281.358,192.44400000000002,73.08,75
01,23,18,292.32,199.752,85.25999999999999,75
01,23,23,210.30800000000002,197.722,52.779999999999994,75
01,23,28,321.146,186.76000000000002,85.25999999999999,75
01,23,33,263.088,214.36800000000002,103.52999999999999,75
01,23,36,219.24,205.03,66.99,75
01,23,37,265.93,194.068,69.02,75
01,23,40,300.846,191.226,85.25999999999999,75
01,23,45,259.028,200.97000000000003,79.16999999999999,75
01,23,46,317.492,196.50400000000002,113.67999999999999,75
01,23,49,272.832,211.526,109.61999999999999,75
01,23,52,283.79400000000004,199.346,85.25999999999999,75
01,23,57,223.3,201.376,66.99,75
01,23,58,276.48600000000005,211.93200000000002,138.04,75
01,23,63,286.23,201.782,113.67999999999999,75
01,23,68,285.824,207.872,140.07,75
01,23,71,229.39000000000001,201.376,62.92999999999999,75
01,23,76,310.184,191.226,89.32,75
01,23,77,296.38,208.68400000000003,117.74,75
01,23,82,273.238,212.74400000000003,131.95,75
01,23,87,293.132,205.842,148.19,75
01,23,90,221.27,218.02200000000002,131.95,75
01,23,95,316.68,189.602,89.32,75
01,23,100,306.93600000000004,194.47400000000002,95.41,75
01,23,105,328.048,185.542,95.41,75
01,23,110,325.206,194.47400000000002,105.55999999999999,75
01,23,111,335.356,184.324,93.38,75
01,23,114,198.94000000000003,198.53400000000002,52.779999999999994,75
01,23,117,334.54400000000004,192.85000000000002,113.67999999999999,75
01,23,120,319.928,204.21800000000002,127.88999999999999,75
01,23,123,246.03600000000003,194.47400000000002,60.89999999999999,75
01,23,128,232.638,208.27800000000002,75.11,75
01,23,133,250.90800000000002,196.098,64.96,75
01,23,138,241.16400000000002,203.406,81.19999999999999,75
01,23,141,376.76800000000003,176.61,117.74,75
01,23,142,188.38400000000001,196.91000000000003,46.69,75
01,23,147,253.34400000000002,200.56400000000002,77.13999999999999,75
01,23,152,364.994,182.294,119.76999999999998,75
01,23,157,203.406,210.71400000000003,73.08,75
01,23,158,246.848,215.18,125.85999999999999,75
01,23,161,357.68600000000004,178.64000000000001,103.52999999999999,75
01,23,166,254.96800000000002,214.36800000000002,101.49999999999999,75
01,23,171,380.422,180.67000000000002,127.88999999999999,75
01,23,172,349.16,187.16600000000003,172.54999999999998,75
01,23,175,183.512,199.346,52.779999999999994,75
01,23,180,347.942,190.008,166.45999999999998,75
01,23,185,384.88800000000003,177.42200000000003,129.92,75
01,23,188,399.504,172.95600000000002,140.07,75
01,23,189,209.09,220.05200000000002,99.46999999999998,75
01,23,194,252.532,214.774,123.82999999999998,75
01,23,201,390.16600000000005,175.798,127.88999999999999,75
01,23,206,397.06800000000004,177.01600000000002,156.30999999999997,75
01,23,211,186.76000000000002,220.45800000000003,121.79999999999998,75
01,23,218,335.356,196.50400000000002,148.19,75
01,23,221,388.136,180.67000000000002,162.39999999999998,75
01,23,224,405.18800000000005,170.92600000000002,138.04,75
01,23,227,248.87800000000001,205.842,152.24999999999997,75
01,23,232,293.538,198.53400000000002,170.51999999999998,75
01,23,235,291.91400000000004,202.18800000000002,158.33999999999997,75
01,23,240,371.896,181.482,174.57999999999998,75
01,23,243,274.862,204.21800000000002,154.27999999999997,75
01,23,248,266.336,213.96200000000002,133.98,75
01,23,253,269.178,209.496,138.04,75
01,23,258,200.97000000000003,220.864,123.82999999999998,75
01,23,261,285.418,204.21800000000002,150.22,75
01,23,266,297.192,201.376,158.33999999999997,75
01,23,271,261.058,210.30800000000002,146.16,75
01,23,274,334.13800000000003,198.53400000000002,156.30999999999997,75
01,23,275,380.422,177.828,184.73,75
01,23,278,224.11200000000002,210.30800000000002,142.1,75
01,23,283,215.99200000000002,215.18,136.01,75
01,23,288,274.862,199.752,168.48999999999998,75
01,23,293,210.71400000000003,215.99200000000002,136.01,75
01,23,294,320.74,198.94000000000003,154.27999999999997,75
01,23,297,311.40200000000004,200.97000000000003,144.13,75
01,23,300,340.228,193.256,164.42999999999998,75
01,23,303,302.064,200.56400000000002,160.36999999999998,75
01,23,306,230.608,216.804,123.82999999999998,75
01,23,309,236.29200000000003,215.99200000000002,125.85999999999999,75
01,23,316,237.51000000000002,206.65400000000002,150.22,75
01,23,321,368.648,178.234,188.79,75
01,23,322,359.31,183.512,182.7,75
01,23,327,360.122,187.572,170.51999999999998,75
01,23,330,335.762,194.88000000000002,160.36999999999998,75
01,23,333,175.798,97.034,34.51,75
01,23,338,277.298,80.388,60.89999999999999,75
01,23,339,286.636,75.516,64.96,75
01,23,344,295.16200000000003,65.366,77.13999999999999,75
01,23,345,289.478,66.99000000000001,73.08,75
01,23,350,281.764,69.83200000000001,71.05,75
01,23,355,287.44800000000004,49.938,109.61999999999999,75
01,23,360,286.23,45.472,123.82999999999998,75
01,23,365,268.36600000000004,77.952,58.87,75
01,23,370,185.13600000000002,91.756,40.599999999999994,75
01,23,375,209.90200000000002,53.592000000000006,99.46999999999998,75
01,23,380,198.94000000000003,86.884,42.629999999999995,75
01,23,385,203.0,90.944,38.56999999999999,75
01,23,390,256.18600000000004,75.92200000000001,62.92999999999999,75
01,23,395,191.632,92.974,38.56999999999999,75
01,23,396,272.832,74.298,62.92999999999999,75
01,23,401,206.65400000000002,81.60600000000001,48.72,75
01,23,406,193.662,56.84,93.38,75
01,23,411,238.322,82.82400000000001,48.72,75
01,23,416,212.33800000000002,88.102,44.66,75
01,23,417,215.99200000000002,86.884,48.72,75
01,23,422,204.21800000000002,52.374,109.61999999999999,75
01,23,425,183.10600000000002,58.870000000000005,85.25999999999999,75
01,23,430,353.22,68.614,89.32,75
01,23,435,361.34000000000003,61.712,101.49999999999999,75
01,23,440,246.442,80.388,54.809999999999995,75
01,23,441,261.87,76.73400000000001,60.89999999999999,75
01,23,442,263.088,67.396,71.05,75
01,23,445,203.0,63.336000000000006,73.08,75
01,23,450,361.34000000000003,54.404,111.64999999999999,75
01,23,455,254.562,46.284000000000006,127.88999999999999,75
01,23,460,240.352,68.208,64.96,75
01,23,465,276.08000000000004,45.878,127.88999999999999,75
01,23,470,300.846,69.02000000000001,75.11,75
01,23,475,298.41,49.126000000000005,107.58999999999999,75
01,23,480,252.93800000000002,81.2,54.809999999999995,75
01,23,485,263.90000000000003,53.998000000000005,93.38,75
01,23,490,260.24600000000004,57.652,81.19999999999999,75
01,23,495,319.11600000000004,62.118,87.28999999999999,75
01,23,498,256.18600000000004,47.096000000000004,142.1,75
01,23,503,218.02200000000002,77.546,52.779999999999994,75
01,23,508,270.396,54.404,95.41,75
01,23,511,272.02000000000004,47.502,144.13,75
01,23,516,305.718,62.118,83.22999999999999,75
01,23,521,307.74800000000005,54.81,93.38,75
01,23,522,300.44,44.254000000000005,129.92,75
01,23,527,341.04,60.49400000000001,101.49999999999999,75
01,23,530,219.64600000000002,51.156000000000006,131.95,75
01,23,533,253.75000000000003,47.908,117.74,75
01,23,536,224.11200000000002,75.92200000000001,54.809999999999995,75
01,23,541,209.09,62.118,77.13999999999999,75
01,23,546,315.46200000000005,41.818000000000005,152.24999999999997,75
01,23,551,227.76600000000002,49.938,121.79999999999998,75
01,23,554,232.638,48.314,123.82999999999998,75
01,23,559,214.36800000000002,53.592000000000006,97.44,75
01,23,564,349.97200000000004,63.742000000000004,95.41,75
01,23,567,336.574,69.426,85.25999999999999,75
01,23,572,335.356,41.412000000000006,158.33999999999997,75
01,23,577,366.21200000000005,58.464000000000006,109.61999999999999,75
01,23,580,342.66400000000004,46.284000000000006,172.54999999999998,75
01,23,583,224.924,58.870000000000005,79.16999999999999,75
01,23,586,238.728,49.532000000000004,119.76999999999998,75
01,23,591,377.17400000000004,63.742000000000004,111.64999999999999,75
01,23,596,329.672,43.848000000000006,160.36999999999998,75
01,23,599,344.694,63.742000000000004,93.38,75
01,23,602,360.934,43.848000000000006,164.42999999999998,75
01,23,607,375.144,52.374,119.76999999999998,75
01,23,608,244.818,60.088,87.28999999999999,75
